"AGE16.25","AGE26.39","AGE40.64","AGE65.","GENDERmale","RACEminority","DRIVING_EXPERIENCE10.19y","DRIVING_EXPERIENCE20.29y","DRIVING_EXPERIENCE30y.","EDUCATIONnone","EDUCATIONuniversity","INCOMEpoverty","INCOMEupper.class","INCOMEworking.class","CREDIT_SCORE","VEHICLE_OWNERSHIP1","VEHICLE_YEARbefore.2015","MARRIED1","CHILDREN1","POSTAL_CODE21217","POSTAL_CODE32765","POSTAL_CODE92101","ANNUAL_MILEAGE","VEHICLE_TYPEsports.car","SPEEDING_VIOLATIONS","DUIS","PAST_ACCIDENTS","OUTCOME1"
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.534319491764219,1,0,0,1,0,0,0,0.45,0,0.227272727272727,0.166666666666667,0.2,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.395009880519389,1,1,1,1,0,0,0,0.35,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.552716165810326,1,0,0,1,0,0,1,0.65,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.522424951170387,1,1,0,1,0,0,0,0.6,0,0,0.166666666666667,0.2,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.401705884749861,0,1,1,1,0,0,0,0.4,0,0.181818181818182,0,0.2,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.426291806769588,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.737027917859228,1,0,1,1,0,0,0,0.45,0,0.0909090909090909,0,0.0666666666666667,0
0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.721165864116144,1,0,1,1,0,0,0,0.45,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.752395963382911,1,1,1,1,0,0,0,0.5,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.718435628715771,1,1,1,1,0,0,0,0.65,0,0.272727272727273,0,0.0666666666666667,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.676049579316463,1,0,1,1,0,1,0,0.2,0,0.181818181818182,0,0,0
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.811571628163853,1,0,1,1,0,1,0,0.4,0,0.272727272727273,0,0,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.46395180604248,1,1,0,0,0,0,0,0.65,0,0.0909090909090909,0,0,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.548469454359864,1,0,0,1,0,0,0,0.65,0,0,0.166666666666667,0.2,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.60647166450516,0,1,0,0,0,0,0,0.75,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.594424847479289,1,1,1,1,0,0,0,0.3,0,0.318181818181818,0,0.333333333333333,0
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.684256953411087,1,0,1,1,0,1,0,0.2,0,0.0909090909090909,0,0.133333333333333,0
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.248170023075305,1,1,0,0,0,0,0,0.55,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.464651176482269,1,0,0,0,0,1,0,0.45,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.679164662813736,1,1,1,1,0,1,0,0.1,0,0,0.333333333333333,0,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.637070824308007,1,0,1,1,0,0,0,0.35,0,0,0,0.0666666666666667,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.574396446720936,1,1,0,1,0,0,0,0.45,0,0,0.333333333333333,0.4,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.541427434560627,0,0,0,0,0,0,0,0.7,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.714534349879761,1,0,1,1,0,0,0,0.45,0,0.136363636363636,0,0.2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.253939045580402,0,1,0,1,0,1,0,0.45,0,0,0,0,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.544976765550213,1,0,0,0,0,0,0,0.6,0,0.0454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.477618820231948,1,0,1,1,0,0,0,0.55,0,0.181818181818182,0,0.333333333333333,0
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.267832646635173,1,1,0,1,0,0,0,0.65,0,0,0,0.0666666666666667,0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.322780385702173,1,1,0,1,0,0,0,0.45,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.663313917638239,1,0,1,1,0,1,0,0.4,0,0.227272727272727,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.386260359777034,1,0,0,1,0,0,0,0.65,0,0.0454545454545455,0,0,0
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.489784601324459,1,1,0,0,0,0,0,0.55,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.158170414251329,0,0,0,0,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.659520650444538,1,0,1,1,0,0,0,0.25,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.647064302086534,1,1,1,1,0,0,0,0.45,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.421110674646755,1,1,0,0,0,0,0,0.6,0,0.0454545454545455,0.166666666666667,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.67025074070585,1,1,0,1,0,1,0,0.5,0,0.227272727272727,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.577065787260425,1,0,0,0,0,0,0,0.75,0,0.0454545454545455,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.479038488455157,1,1,1,1,0,0,0,0.6,0,0.272727272727273,0,0.733333333333333,0
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.240120480068104,0,1,0,1,0,1,0,0.6,0,0.363636363636364,0.166666666666667,0.2,0
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.453369378644092,1,0,1,0,0,1,0,0.45,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.407655362283939,1,1,0,0,0,0,0,0.7,0,0,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.444675632179263,1,1,0,1,0,1,0,0.55,0,0.227272727272727,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.536946970347233,1,1,0,1,0,0,0,0.5,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.343306926445797,1,1,1,1,0,1,0,0.35,0,0.227272727272727,0.166666666666667,0.0666666666666667,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.683392469771364,0,1,1,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.656691405130094,1,0,1,1,0,1,0,0.35,0,0.181818181818182,0.333333333333333,0,0
0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.304019930787451,1,1,0,1,0,0,0,0.55,0,0.0909090909090909,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.79893790564767,0,1,1,1,0,1,0,0.35,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.430477539914609,1,1,0,1,0,0,0,0.55,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.454116496549724,1,0,1,1,0,0,0,0.45,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.552817709009208,1,1,0,1,0,0,0,0.5,0,0.0454545454545455,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.170864726652458,0,1,0,1,0,1,0,0.3,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.637437356417838,1,0,0,1,0,0,0,0.45,0,0.0454545454545455,0.333333333333333,0.2,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.465973905283388,1,1,1,1,0,0,0,0.4,0,0.181818181818182,0,0.4,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.481361410997301,0,1,0,0,0,1,0,0.45,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.559798581603519,1,1,1,1,0,0,0,0.2,0,0.363636363636364,0,0.6,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.732494513228067,1,1,1,1,0,0,0,0.5,0,0.181818181818182,0.166666666666667,0.333333333333333,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.465159734813197,1,1,0,0,0,0,0,0.55,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.688043594405116,1,1,1,1,0,0,0,0.5,0,0,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.250713692506564,0,1,0,1,0,0,0,0.55,0,0,0,0,1
0,1,0,0,1,1,1,0,0,1,0,1,0,0,0.313217735945289,0,1,1,1,0,1,0,0.5,0,0.181818181818182,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.483515233493263,1,1,0,1,1,0,0,0.4,0,0.0909090909090909,0,0.133333333333333,1
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.393841516360186,1,0,0,0,0,1,0,0.45,0,0.0454545454545455,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.825288275777593,1,0,0,1,0,0,0,0.65,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.569799157406621,1,1,1,1,0,0,0,0.35,1,0.0909090909090909,0,0.2,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.423991511730769,0,1,0,1,0,0,1,0.45,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.363604718079224,1,1,0,0,0,0,0,0.65,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.375836876299616,0,1,1,1,0,0,0,0.2,0,0.272727272727273,0.166666666666667,0.2,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.860358400082724,1,0,0,1,0,0,0,0.65,0,0.0909090909090909,0,0.0666666666666667,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.531423878371448,1,1,1,0,0,1,0,0.3,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.64273207387874,1,1,0,0,0,0,0,0.55,0,0.181818181818182,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.664560969768554,1,1,1,0,0,0,0,0.35,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.69249087770752,0,1,1,1,0,0,0,0.55,0,0.0454545454545455,0,0.133333333333333,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.486507101735681,1,1,1,1,0,0,0,0.45,0,0.181818181818182,0,0.4,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625790547689042,1,1,0,0,0,1,0,0.55,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.513200001810203,1,1,1,1,0,0,0,0.45,0,0.0454545454545455,0,0.333333333333333,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.386462539783071,1,0,1,1,0,0,1,0.35,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.567388584157836,0,1,1,0,0,1,0,0.45,0,0.136363636363636,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.251577237758791,1,0,0,1,0,0,0,0.6,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0.591977205122293,1,0,0,1,0,1,0,0.25,0,0.181818181818182,0,0.0666666666666667,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.161140450151504,1,1,1,1,0,0,0,0.3,0,0.272727272727273,0.166666666666667,0.4,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.736431138834536,1,0,1,1,0,0,0,0.45,0,0.0909090909090909,0,0.333333333333333,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.69366305371939,1,1,0,1,0,0,0,0.5,0,0.0454545454545455,0,0.133333333333333,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.683103425951922,0,1,1,0,0,0,0,0.55,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.49213379617867,0,1,1,0,0,0,0,0.55,0,0,0,0,1
0,0,1,0,1,1,0,1,0,0,1,0,1,0,0.730161818424626,1,1,0,0,0,0,0,0.75,0,0.0454545454545455,0,0.133333333333333,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.712375599710377,1,1,1,1,0,0,0,0.5,0,0.136363636363636,0.166666666666667,0.133333333333333,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.350137755736578,0,1,0,0,0,0,1,0.7,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.410117886105094,1,1,1,1,0,0,0,0.35,0,0.0454545454545455,0,0,0
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.19856582442643,0,1,0,1,0,0,0,0.55,0,0,0.166666666666667,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.578479810226063,0,1,0,1,0,0,1,0.45,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.402425946437213,1,1,0,1,0,1,0,0.5,0,0.181818181818182,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.614828496676754,1,0,1,0,0,0,0,0.65,0,0.0454545454545455,0.166666666666667,0.2,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.516863425307197,1,1,1,1,0,1,0,0.1,0,0.227272727272727,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.474602771656426,1,0,0,1,0,0,0,0.85,0,0,0.166666666666667,0.0666666666666667,0
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.427758609208657,0,1,0,1,0,0,0,0.45,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.635881730254575,1,0,0,1,0,1,0,0.45,0,0,0,0.133333333333333,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.618481492965712,1,1,1,0,0,0,0,0.55,0,0.0909090909090909,0,0.133333333333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.351628951674909,1,1,0,0,0,0,0,0.6,0,0.136363636363636,0.166666666666667,0.0666666666666667,1
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.619745640311133,1,1,1,1,0,1,0,0.3,1,0.0909090909090909,0,0,0
0,0,1,0,1,1,0,1,0,0,1,0,1,0,0.708564355151345,1,0,1,1,0,0,0,0.4,0,0.136363636363636,0,0.266666666666667,0
0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.629661578010224,1,1,1,1,0,0,0,0.5,0,0.0909090909090909,0,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.518340949702926,1,0,1,1,0,1,0,0.3,0,0.227272727272727,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.632943654239212,1,0,0,1,0,1,0,0.3,0,0.272727272727273,0.166666666666667,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.588386950112236,1,1,1,1,0,1,0,0.55,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.532207018717848,1,1,1,1,0,1,0,0.45,0,0.0909090909090909,0,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.446514231816352,1,1,0,1,0,0,1,0.55,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.605851887020255,1,0,1,0,0,0,0,0.5,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.41800630408903,1,1,0,0,0,0,0,0.6,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.558530051631404,1,0,1,1,0,0,0,0.45,0,0.136363636363636,0.333333333333333,0.133333333333333,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.473007691264199,1,0,1,1,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.602479405025403,0,1,1,1,0,0,0,0.55,1,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.411148714341062,1,0,1,1,0,0,0,0.4,0,0.0454545454545455,0.166666666666667,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.332239513998209,0,1,1,1,0,0,0,0.35,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.50533157876837,1,0,1,1,0,0,0,0.3,0,0.181818181818182,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.269632552177852,0,1,0,0,0,0,0,0.65,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.545251692505348,1,0,1,1,0,1,0,0.35,0,0.5,0.333333333333333,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.419128915349143,1,1,1,0,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.626016143371841,1,1,0,1,0,0,0,0.55,0,0.0454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.689988468385848,1,1,0,0,0,0,0,0.6,0,0.0909090909090909,0.166666666666667,0,0
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.349683052022798,0,1,0,0,0,0,0,0.75,0,0.0454545454545455,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.583241429000765,1,1,0,1,0,0,0,0.65,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.406860798341026,1,0,1,1,0,0,0,0.3,0,0.318181818181818,0.333333333333333,0.466666666666667,0
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.667237592253714,1,1,1,1,0,0,0,0.35,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.573380866929712,0,1,0,1,0,0,0,0.55,0,0,0,0,1
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.655381186640788,1,1,0,1,0,1,0,0.3,0,0.0454545454545455,0,0.133333333333333,0
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.445977406560891,0,1,0,0,0,0,0,0.75,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.739246927557952,1,1,1,1,0,0,0,0.4,0,0,0,0.0666666666666667,0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.729824549822956,1,0,1,1,0,0,0,0.5,0,0.0454545454545455,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.593637462769434,0,0,1,1,0,1,0,0.5,0,0,0,0,1
0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.508270446830306,0,1,0,1,0,0,0,0.6,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.558756952551631,1,0,1,1,0,0,0,0.4,0,0,0.166666666666667,0,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.435170588846728,1,0,0,1,0,1,0,0.35,1,0.863636363636364,0.166666666666667,0,0
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.62447900605422,0,0,0,0,0,0,0,0.75,0,0,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.741852217471948,1,1,1,0,0,1,0,0.5,0,0.5,0.166666666666667,0.0666666666666667,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.523322137813315,1,1,0,0,0,0,0,0.6,0,0,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.301261344079195,0,1,0,0,0,1,0,0.4,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.335499962002535,0,1,0,1,0,0,0,0.4,0,0.0454545454545455,0,0.2,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.452971491697055,1,0,0,0,0,1,0,0.55,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.354841762356571,0,0,0,1,0,0,0,0.6,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.603193041148467,1,0,0,0,0,0,0,0.75,0,0.0909090909090909,0,0.0666666666666667,0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.702113739530704,0,1,1,1,0,1,0,0.4,0,0.0909090909090909,0,0.0666666666666667,1
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.668220274779453,1,0,0,1,0,0,0,0.55,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.519833287024997,1,1,1,1,0,0,0,0.6,0,0.0454545454545455,0,0,0
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.385421461994159,0,1,1,1,0,1,0,0.25,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.643494222819209,1,1,1,1,0,0,0,0.4,0,0.318181818181818,0,0.4,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.706405720048145,1,1,1,1,0,0,0,0.5,1,0,0,0,0
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.51597964990279,1,1,1,0,0,0,0,0.25,0,0.181818181818182,0.333333333333333,0.4,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.521429812138673,1,1,0,0,0,0,0,0.6,0,0,0,0.133333333333333,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.699128198553537,1,0,1,1,0,0,0,0.45,0,0.181818181818182,0.166666666666667,0.266666666666667,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.639726312152688,1,0,0,1,0,0,0,0.45,0,0.0454545454545455,0.166666666666667,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.469860143885445,1,0,0,1,0,0,0,0.35,0,0.136363636363636,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.243425823790251,1,1,0,1,0,0,0,0.5,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.363423021572671,0,0,1,1,0,1,0,0.45,0,0.136363636363636,0.166666666666667,0,0
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.783436799477729,1,1,0,1,0,0,0,0.6,0,0.136363636363636,0,0.2,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.584325405262529,1,1,1,1,0,0,1,0.45,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.489373209444843,1,1,0,0,0,0,0,0.65,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.501526824574853,1,1,0,1,0,0,0,0.7,0,0,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.735762811046922,1,1,1,1,0,0,0,0.65,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.769883622004476,1,1,0,1,0,1,0,0.35,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.75948210145108,1,1,1,1,0,0,0,0.4,0,0.0909090909090909,0.166666666666667,0.0666666666666667,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.359926523876388,1,1,1,1,0,1,0,0.3,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.33828649605287,1,1,1,1,0,0,0,0.35,0,0.0909090909090909,0,0.2,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.297953460889507,1,1,0,0,0,0,0,0.55,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.690191402977228,1,1,1,1,0,1,0,0.3,0,0.0454545454545455,0.166666666666667,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.53211588100235,1,1,0,1,0,0,0,0.55,0,0.0454545454545455,0.166666666666667,0,0
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.360344280861886,0,1,1,1,0,0,0,0.3,0,0.0909090909090909,0,0.133333333333333,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.375001061788363,1,1,0,1,0,0,0,0.45,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.776165682310112,0,1,1,1,0,0,0,0.35,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.466355286454931,0,1,0,1,0,1,0,0.5,1,0.0909090909090909,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.580275035312463,1,1,0,0,0,0,0,0.7,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.39788439148611,1,0,1,1,0,0,0,0.6,0,0.0454545454545455,0,0.266666666666667,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.572760870848632,1,1,0,0,0,0,0,0.6,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.316997223455338,0,1,0,1,0,1,0,0.2,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.394970304738976,1,0,0,0,0,0,0,0.7,0,0,0.166666666666667,0.0666666666666667,0
0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.610165832736003,1,1,1,1,0,0,0,0.6,0,0.0454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.7148850111198,1,0,1,1,0,1,0,0.45,0,0.454545454545455,0.333333333333333,0.2,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.815832571730453,1,1,1,1,0,0,0,0.4,0,0.181818181818182,0,0.333333333333333,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.630039266321766,1,1,0,1,0,0,0,0.55,0,0.136363636363636,0,0.266666666666667,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.455684731467966,1,1,0,1,0,1,0,0.45,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.442356634351319,1,1,1,1,0,0,0,0.45,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.374558110335157,0,0,1,0,0,0,0,0.5,0,0.0454545454545455,0,0.0666666666666667,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.617908027258971,1,0,1,1,0,1,0,0.15,0,0.0909090909090909,0.166666666666667,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.512826731438483,1,1,0,1,0,0,1,0.6,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.659594859170741,0,1,1,1,0,0,0,0.3,0,0.136363636363636,0,0.133333333333333,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.40170720745962,1,0,0,1,0,0,0,0.4,0,0.318181818181818,0,0.2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.440823841294117,0,1,1,1,0,1,0,0.15,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.711709986677066,1,1,1,1,0,1,0,0.35,0,0.181818181818182,0.333333333333333,0,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.396013768401185,0,1,1,1,0,1,0,0.35,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.564349997407532,1,1,0,0,0,0,0,0.8,0,0.0909090909090909,0,0.0666666666666667,0
